WHOREGION,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,23,2022-06-06T03:00:00.000Z,191,191,,0,2,0,0,2,0,0,0,0,2,189,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,24,2022-06-13T03:00:00.000Z,169,169,,0,4,0,0,4,0,0,0,0,4,165,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,25,2022-06-20T03:00:00.000Z,215,215,,1,5,0,0,6,0,0,0,0,6,209,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,26,2022-06-27T03:00:00.000Z,284,284,,0,21,0,0,21,0,0,0,0,21,263,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,27,2022-07-04T03:00:00.000Z,156,156,,0,9,0,0,9,0,0,0,0,9,147,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,28,2022-07-11T03:00:00.000Z,196,196,,1,14,0,0,15,0,0,0,0,15,181,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,29,2022-07-18T03:00:00.000Z,249,249,,1,21,0,0,22,0,0,0,0,22,227,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,30,2022-07-25T03:00:00.000Z,201,201,,0,26,0,0,26,0,0,0,0,26,175,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,31,2022-08-01T03:00:00.000Z,235,235,,3,36,0,0,39,0,0,1,1,40,195,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,32,2022-08-08T03:00:00.000Z,180,180,,0,37,0,0,37,0,0,0,0,37,143,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,33,2022-08-15T03:00:00.000Z,183,183,,2,31,0,0,33,0,0,0,0,33,150,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,34,2022-08-22T03:00:00.000Z,155,155,,0,28,0,0,28,0,0,1,1,29,126,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,35,2022-08-29T03:00:00.000Z,187,187,,1,37,0,0,38,0,0,0,0,38,149,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,36,2022-09-05T03:00:00.000Z,180,180,,0,31,0,0,31,1,0,1,2,33,148,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,37,2022-09-12T03:00:00.000Z,243,243,,1,53,0,0,54,0,0,0,0,54,189,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,38,2022-09-19T03:00:00.000Z,266,266,,0,66,0,0,66,0,0,3,3,69,197,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,39,2022-09-26T03:00:00.000Z,298,298,,0,81,0,0,81,0,0,3,3,84,214,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,40,2022-10-03T03:00:00.000Z,295,295,,0,45,0,0,45,0,0,0,0,45,250,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,41,2022-10-10T03:00:00.000Z,342,342,,1,63,0,0,65,0,0,1,1,66,276,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,42,2022-10-17T03:00:00.000Z,252,252,,0,53,0,0,53,0,0,3,3,56,196,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,43,2022-10-24T03:00:00.000Z,176,176,,1,29,0,0,30,0,0,3,3,33,143,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,44,2022-10-31T03:00:00.000Z,178,178,,2,20,0,0,23,0,0,3,3,26,152,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,45,2022-11-07T03:00:00.000Z,174,174,,0,10,0,0,10,0,0,3,3,13,161,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,46,2022-11-14T03:00:00.000Z,152,152,,1,12,0,0,13,0,0,1,1,14,138,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,47,2022-11-21T03:00:00.000Z,222,222,,2,10,0,0,12,0,0,3,3,15,207,4
WPR,FLU_SE_ASIA,Singapore,SGP,NOTDEFINED,2022,48,2022-11-28T03:00:00.000Z,204,204,,2,11,0,0,13,0,0,6,6,19,185,4
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,39,2021-09-27T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,40,2021-10-04T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,41,2021-10-11T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,42,2021-10-18T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,43,2021-10-25T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,44,2021-11-01T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,45,2021-11-08T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,46,2021-11-15T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,47,2021-11-22T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,48,2021-11-29T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,49,2021-12-06T03:00:00.000Z,3,3,,0,0,0,0,0,0,0,0,0,0,3,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,50,2021-12-13T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,51,2021-12-20T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2021,52,2021-12-27T03:00:00.000Z,73,73,,0,0,0,0,0,0,0,0,0,0,73,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,1,2022-01-03T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,2,2022-01-10T03:00:00.000Z,2,2,,0,0,0,0,0,0,0,0,0,0,2,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,3,2022-01-17T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,4,2022-01-24T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,5,2022-01-31T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,6,2022-02-07T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,7,2022-02-14T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,8,2022-02-21T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,9,2022-02-28T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,10,2022-03-07T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,11,2022-03-14T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,12,2022-03-21T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,13,2022-03-28T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,14,2022-04-04T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,15,2022-04-11T03:00:00.000Z,2,2,,0,0,0,0,0,0,0,0,0,0,2,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,16,2022-04-18T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,17,2022-04-25T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,18,2022-05-02T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,19,2022-05-09T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,20,2022-05-16T03:00:00.000Z,2,2,,0,0,0,0,0,0,0,0,0,0,2,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,21,2022-05-23T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,22,2022-05-30T03:00:00.000Z,2,2,,0,0,0,0,0,0,0,0,0,0,2,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,23,2022-06-06T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,24,2022-06-13T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,25,2022-06-20T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,26,2022-06-27T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,27,2022-07-04T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,28,2022-07-11T03:00:00.000Z,2,2,,0,0,0,0,0,0,0,0,0,0,2,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,29,2022-07-18T03:00:00.000Z,3,3,,0,0,0,0,0,0,0,0,0,0,3,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,30,2022-07-25T03:00:00.000Z,3,3,,0,0,0,0,0,0,0,0,0,0,3,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,31,2022-08-01T03:00:00.000Z,1,1,,0,0,0,0,0,0,0,0,0,0,1,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,32,2022-08-08T03:00:00.000Z,2,2,,0,0,0,0,0,0,0,0,0,0,2,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,33,2022-08-15T03:00:00.000Z,3,3,,0,0,0,0,0,0,0,0,0,0,3,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,34,2022-08-22T03:00:00.000Z,3,3,,0,0,0,0,0,0,0,0,0,0,3,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,35,2022-08-29T03:00:00.000Z,0,0,,0,0,0,0,0,0,0,0,0,0,0,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,36,2022-09-05T03:00:00.000Z,17,17,,0,4,0,0,4,1,0,0,1,5,12,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,37,2022-09-12T03:00:00.000Z,21,21,,0,3,0,0,3,1,0,0,1,4,17,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,38,2022-09-19T03:00:00.000Z,25,25,,0,5,0,0,5,2,0,0,2,7,18,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,39,2022-09-26T03:00:00.000Z,23,23,,0,3,0,0,3,5,0,0,5,8,15,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,40,2022-10-03T03:00:00.000Z,22,22,,0,2,0,0,2,6,0,0,6,8,13,3
WPR,FLU_SE_ASIA,Viet Nam,VNM,NOTDEFINED,2022,41,2022-10-10T03:00:00.000Z,24,24,,0,0,0,0,0,11,0,0,11,11,11,3
